v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,target
0.75551,0.06125,-1.71088,-1.90543,0.56606,-1.01544,0.3384,1.13324,-1.33837,-0.83065,-0.65288,0.03046,-1.31357,-0.09472,0.27043,-0.02767,-26.68738566296002
-0.17165,-2.06217,-0.64397,0.8638,0.39723,0.09922,-0.37339,1.07353,0.27215,-1.63037,-0.71765,1.97622,-0.20946,-1.04176,0.98455,0.3014,23.515203566935977
-0.6977,0.74213,-0.93624,0.78956,0.78566,-0.75465,0.11216,0.45313,-0.37451,-0.94037,-0.58748,0.68327,0.77347,-1.20089,-1.23423,-0.9709,-188.62949490005727
-0.77699,-0.06286,-1.35293,0.63157,0.70145,-0.46301,0.91074,-0.04275,-0.81275,-1.87341,-0.83129,-1.25692,-1.47517,0.74638,-0.92295,2.72208,-205.8215910385474
2.46797,-0.63421,-1.51938,0.51056,-1.38722,-0.30788,-1.20236,2.39957,0.25052,-0.41978,1.73381,0.80903,0.22674,0.30352,-0.26535,0.47824,272.4769771773401
0.74245,0.07339,1.12354,-1.59528,0.89393,-0.40229,-1.71469,0.80059,-0.03727,0.86209,-1.38018,0.65036,0.1187,0.51248,-0.1478,0.78556,-52.24246903194401
-0.54073,0.86001,-2.32215,0.46184,0.56843,-1.24043,0.91388,0.27055,0.6484,0.40964,-0.52626,-0.41833,-0.16873,0.55624,-0.19907,1.18999,-58.1998224004343
-0.47626,-0.65008,0.1376,1.36092,-1.36828,-0.92458,-1.74729,-0.80685,1.05662,-0.9151,1.04541,0.85893,2.48743,-0.64231,-1.01339,-0.53718,8.116649632265641
0.51839,-0.23213,-0.51112,0.34785,-0.71654,-0.01281,0.85248,0.87249,1.04545,-0.09271,-0.28146,0.05258,0.4781,1.42897,-0.65628,0.01074,12.947838056744551
1.15036,-0.35035,1.51245,0.21978,-0.34129,-0.6169,0.59147,-0.30431,0.6067,1.97406,0.28865,-0.01953,-0.66721,-1.77301,-0.96554,1.43746,52.882661751212666
0.52967,0.89113,1.24992,1.0822,-0.73845,-0.70492,0.58039,0.8698,0.0914,-0.20176,1.2429,-1.07951,-0.1053,-0.98889,-1.42154,0.87097,20.037012759405158
0.85749,-0.48754,-1.65598,-1.05637,1.41547,1.67628,0.21151,-1.16614,-0.61124,-0.17749,0.81424,0.83021,0.15226,1.47863,-0.24041,1.58939,69.7447580475118
2.46693,-2.05746,0.80499,-0.46212,-0.50687,-0.17575,-0.0033,-1.36068,0.17612,0.99528,1.65493,-0.36636,-1.10008,-0.44826,-0.4518,0.33973,250.8286785525439
0.78117,0.28424,0.01564,-0.47934,-1.1711,-0.76777,-1.50152,0.06431,-0.58792,0.28878,-0.13519,-1.22246,0.34533,1.52672,0.9207,-1.68885,86.26698035472579
-2.08897,-0.93738,-0.38603,-0.61865,1.58961,-0.08525,1.62465,1.21565,-0.51508,0.02813,-1.96059,1.091,0.54848,0.49998,1.4813,-0.65906,-184.1400661786429
1.06756,1.56769,-1.61162,-0.33023,1.17518,-1.20811,1.38671,0.53294,1.37626,-0.79607,0.39652,-0.32328,1.56353,0.9691,-1.19832,-1.26031,69.33445187602568
-0.8109,-0.98945,-0.47245,0.44352,-1.04498,-1.45286,0.29623,-1.15757,0.92359,-1.26419,0.53603,-0.63979,1.66827,-0.58343,-0.39883,-0.82996,-9.561748194848015
0.0589,0.58557,-0.94175,-1.23762,-1.41824,0.5389,1.91722,-0.19076,0.29201,0.9889,1.3111,-1.65758,-1.44051,0.38601,1.51051,-0.64227,210.95290630771277
-1.26189,-0.91739,-0.89297,-0.25501,-1.33826,0.15403,2.84215,-0.93364,-0.22122,0.94511,0.28932,0.34521,-1.11321,0.2306,0.163,1.41985,-62.83674283066752
-1.01022,-1.49506,-0.39664,0.72555,2.03802,-1.74387,-0.5816,-1.01187,-1.0495,-0.4693,0.36452,1.01406,1.10878,1.49284,1.33554,-1.13101,9.225655381953938
0.48371,0.62033,0.02038,-0.44257,0.04623,0.29779,0.21279,-0.28525,1.24865,1.9489,0.81718,0.40185,-1.15836,0.50328,-1.03234,-0.62684,64.32037071818493
-0.27931,0.56241,-0.89323,1.90865,1.24523,0.02876,0.10141,-0.05947,-0.51975,1.74512,-0.8581,0.53368,1.08828,1.84343,0.89209,-0.17378,-32.07714707874385
-0.61697,-0.95073,-0.02901,2.33147,0.41054,-1.62583,-0.62401,-0.95527,0.37383,0.23877,-0.65574,-0.3278,-0.60146,0.60193,-0.22434,0.50472,-84.82376453045852
1.71157,-0.34434,-0.1858,0.13026,0.30719,0.19624,0.35721,0.48129,-1.97295,-1.03788,0.67512,0.30787,0.08455,-0.08138,0.78012,-0.01595,135.422549785953
-0.45178,-1.62915,0.79039,-0.43214,-0.51484,-1.91823,-1.04131,-1.19658,1.46671,-0.15654,1.28039,-0.55438,0.2944,1.09489,-0.61275,-0.08821,70.6142734003409
0.13788,0.78516,-1.01156,-0.85898,-1.32664,-2.08817,-0.84658,0.1408,0.45072,0.52567,-0.78085,0.05829,0.497,-1.41836,-1.38405,0.65721,-121.90936060505886
-0.84626,-0.11809,-0.5255,0.95389,1.12511,0.03539,1.43552,-1.15438,0.19274,-1.52522,-0.30015,-0.0841,1.35511,0.31068,0.70059,-0.00275,-18.032101343769273
0.14551,0.48989,-0.4918,0.60675,-0.19096,0.28837,0.94948,-0.33528,0.42263,0.88524,-0.38196,-0.76499,-1.87678,0.86952,0.85473,1.04706,63.83203803292177
-0.13032,-1.22533,-0.30709,1.48008,-1.19582,0.3956,-0.20371,0.4406,0.32256,0.75935,0.70258,0.20618,-0.0719,-4.14611,0.12176,0.1706,60.04196966978077
-0.62857,-1.69893,1.96669,0.92197,0.14702,-0.05439,0.88701,-0.51523,0.07539,-0.28795,-0.60179,0.10589,0.56082,1.37924,-0.21599,1.83557,-93.65926179059797
-0.24308,-0.45385,0.92911,-0.4618,-0.24906,0.4812,0.64474,0.01796,-0.20736,-0.4867,-1.31494,0.05634,0.86407,0.85465,-0.68987,-0.30864,-159.985865112608
0.49086,0.75677,-1.24796,-0.40085,0.15529,0.42526,-0.59925,-1.5096,0.02879,-0.63841,-1.02766,-2.38743,-1.09997,0.89422,-1.66087,1.48338,-151.55718593064086
-0.08724,-0.90704,0.64816,1.28543,-0.14509,1.05827,0.19742,-0.17436,0.63114,-0.51905,1.32515,-0.83689,3.07178,0.10847,1.94765,-1.49013,247.08418757818242
0.89896,1.09886,0.82806,0.19333,1.74952,-0.72417,-0.36678,0.74812,-0.78997,-1.34786,-1.24373,0.71725,-1.58613,0.53378,1.93296,1.57306,85.43763348702686
-0.8446,-0.56202,-0.16359,-0.61593,-1.04356,-2.56811,-1.6374,-0.92378,-1.49247,-1.03788,0.85126,-0.7091,1.795,-0.16473,0.16654,-1.24239,-49.33625958148927
-0.04054,0.95431,-0.62556,0.05652,0.65247,1.35248,0.7809,1.98104,0.07737,0.09797,-0.55553,1.19426,0.50697,0.37599,-0.73327,-1.23902,-87.89088984583101
0.81017,0.47346,-0.94441,-0.47629,1.07968,0.41735,-0.74461,0.46018,1.6318,3.24597,0.62182,2.65073,0.07903,0.1475,1.43257,0.90073,265.5150173488878
-1.08098,-0.3228,0.18281,-1.46175,0.79994,-2.30852,0.02807,0.49662,-0.23668,0.18146,-0.58722,1.22593,1.95884,0.06801,0.03184,0.45343,-118.25212805436419
0.15227,0.59507,0.96962,0.48456,0.56593,-1.45449,0.76938,-1.22482,0.45952,-0.78435,1.16076,1.19916,-0.02973,-0.94426,0.49187,1.44266,141.32112925379298
1.00993,-1.69895,-1.73185,-1.06683,1.39929,-0.04374,0.27069,0.7261,0.76283,-0.96562,-0.19933,1.86199,0.30145,-0.05992,0.79678,-0.07896,143.95799169883483
1.22053,-0.50741,0.41683,-1.00627,-1.14746,0.74019,-0.10369,2.27635,1.3346,1.24902,0.23244,1.83972,-0.44217,-0.19585,-0.41262,-0.67743,123.47346633631649
0.21605,1.68348,0.38301,-0.66286,-1.07663,-0.66254,-0.3531,-0.34242,-0.95981,2.43055,-0.99311,-0.21861,-0.49411,-0.99553,1.45971,0.00035,15.053902409494347
0.01105,2.37885,1.23338,-1.18088,0.36328,-0.16476,-0.40933,0.03956,-0.34987,-0.67748,-0.68872,-1.12539,0.68943,-1.94556,1.18884,1.45573,26.86281680272358
-0.25818,0.65801,-2.10647,-0.08558,0.27482,0.91156,0.01618,0.98125,-1.72955,0.67374,0.38926,-1.37001,0.86602,0.1046,1.00203,0.78493,9.887697236853917
0.66929,-0.96362,-0.22605,0.19157,-0.96389,0.95569,-0.43758,1.87583,0.76527,-1.00992,-1.10517,-0.13871,0.29944,-0.78942,-0.95449,0.03878,-63.91310004550855
-0.81007,-1.63952,2.1649,-0.11408,-0.3787,0.83305,0.87799,0.11921,-0.88746,-0.44772,0.00907,0.15882,0.16007,-0.54041,0.39563,0.14682,-61.301752612400264
0.9225,0.71975,0.71838,1.63652,-0.52125,-0.35217,1.81036,0.69344,-0.17988,0.32825,-0.19669,-0.78769,-0.51171,-0.08295,-1.14656,1.91243,-39.37397453179465
-0.92638,-0.85412,-0.49389,0.2392,-1.20038,0.3259,-2.7297,1.67475,-1.05517,0.57392,-0.0968,0.67601,-0.37736,0.78928,-1.36833,-0.00898,-209.2903546763537
-0.37843,1.07203,-2.08381,-0.26877,0.61742,0.443,-0.09354,0.23153,0.65394,-0.27137,-1.18633,-0.92586,1.25541,1.47821,0.29109,-0.35556,-55.304427827167004
0.14835,1.1645,0.48183,1.05181,-1.26163,-0.32981,-1.1656,-2.55081,-0.32993,0.41408,0.92005,0.86555,-0.52346,0.92979,-0.25683,0.6792,39.294197776917535
-0.81419,1.3461,0.71005,-1.24326,1.16203,0.21395,-0.9228,-0.49722,0.12022,1.10364,-1.25161,1.62164,0.5135,-1.23641,0.32691,-1.67518,-108.251760894632
1.10087,0.52045,0.47708,-0.08088,-0.82257,-0.49917,1.00729,1.72676,0.31466,-1.70125,0.96512,1.05949,-0.69106,1.29108,-1.53269,0.44167,41.66635452807997
-1.69383,-0.32879,1.11093,0.29687,0.03449,1.52529,-0.11089,-0.74225,0.25672,1.30605,-0.86416,-1.2604,-0.96009,0.97989,1.1191,1.60407,-79.74610739881317
0.2366,-0.22699,-1.20959,-1.00481,0.58636,0.15674,0.11589,-0.48562,0.18899,-0.7742,1.25022,0.50882,1.37715,-0.81515,1.37109,-0.87952,204.62727157397688
-0.40238,2.78694,-0.41969,0.9025,-0.99239,-0.64233,-0.57321,0.01521,-0.4752,1.85615,-0.59188,1.85688,1.41282,0.525,0.61162,0.26503,-41.0558193422711
0.24005,-0.04326,0.39379,0.52757,0.7356,-0.58096,-2.08416,-0.27032,-0.57729,0.03455,-1.54855,-0.24201,0.13193,1.55845,-2.41921,1.20571,-281.6568601373874
-0.36008,-1.08779,0.78952,0.30591,-0.78834,-1.10734,0.36612,1.40697,-0.88232,-0.76082,-0.02583,-0.70627,0.59055,0.68466,-0.591,-0.352,-103.6826982533595
0.48815,-1.21651,-0.4021,-0.19047,0.71091,-1.27856,0.59418,0.56431,-0.68847,-0.54535,-1.04813,1.45543,1.58224,0.19261,-1.73647,0.02419,-187.80126994418686
0.21851,0.24577,0.8063,1.54002,-0.32386,0.68442,0.41182,-1.94434,2.2311,1.9766,-0.96469,0.68747,-0.618,0.89802,0.92137,1.38813,109.16605035007187
-1.11711,1.00314,0.39666,-1.46796,-0.11185,-1.05556,1.16336,0.39519,0.50912,-2.0515,-1.62711,0.31465,-1.0373,1.07468,-1.67952,1.06577,-280.94856573059036
0.92961,-0.43894,1.80405,-0.78876,0.22204,0.84212,-0.24345,-1.37041,0.66515,-0.19925,1.00093,-1.66132,0.57384,0.40342,0.05053,-0.78564,160.06152751937847
-0.21253,1.34598,1.33605,-1.14294,0.28086,-1.60506,-0.51963,-0.86586,1.26332,0.3668,-0.79137,0.03654,-0.27483,1.24459,0.19275,1.0015,0.044559469487520265
-0.25739,-0.77538,-1.64075,-0.09993,-0.00473,-0.60622,0.7775,-1.29908,-0.1518,-0.15143,0.8396,-0.94442,1.13259,-0.47612,0.39344,-0.78281,60.54936520344188
1.22372,1.93454,-0.15562,-1.05413,0.65745,0.49366,-0.23767,0.86339,-0.94948,0.07774,-1.10733,-0.02926,0.69213,-0.56717,0.52626,-0.62025,9.027478314841542
-0.8414,-0.70784,-1.13023,0.4524,-0.46167,-0.73192,-0.37629,0.36521,1.92343,0.42548,-0.68725,-1.2372,-0.2405,1.13284,-0.59824,1.82543,-65.23243871719494
0.26206,-0.01511,-0.95764,0.25823,-0.60921,-0.8886,-1.31569,-1.18355,1.38473,-0.76561,2.47861,-0.67119,1.3501,-1.42288,1.80667,-0.57512,367.3432501628529
-0.74887,-0.05653,-2.03844,0.35937,0.38438,-1.88109,0.28272,-1.33372,0.17992,1.10167,-1.86841,-0.03562,1.50211,-0.65962,-1.37957,0.12321,-263.8662733451716
1.73402,1.56814,0.39386,-0.51167,0.28319,0.71287,-0.11649,-1.34615,0.27365,1.56176,-0.44501,0.21579,0.50605,0.21402,0.15469,0.55576,110.48747996129504
-0.4297,1.13101,1.10288,0.12376,0.02254,-1.10926,-0.48326,-0.38436,0.42,0.63026,2.00966,-0.565,0.07852,-1.00144,-0.78165,0.47731,65.31904114422846
-0.19588,-0.77976,1.25543,-1.23022,-1.28698,0.6123,-1.24085,-1.42508,-0.64806,0.10209,0.37896,1.24415,1.46527,1.79235,0.1924,0.52996,-0.4058648097166614
0.78393,-0.9571,0.70542,0.90419,-0.37288,-0.52394,0.56393,-1.66411,-1.29931,-0.09826,0.94572,-1.20762,0.61181,-0.40383,-1.17496,-1.22086,-21.500295170715024
0.21988,-1.13652,0.93483,-1.29479,1.34629,-0.5689,-1.02867,-0.58233,-1.45835,-0.35764,-1.43378,-0.71297,1.23498,-1.14263,-0.82063,0.75066,-197.19474477182956
0.27132,-1.30741,-0.237,-0.97928,0.59046,1.18136,0.03554,0.92449,-1.14469,-0.76653,-0.86691,-0.47663,-1.8926,-0.88003,-0.29451,1.18772,-106.03058979803875
0.76157,-0.28141,-1.15023,-1.52926,-0.30307,0.05432,-0.5028,-1.63124,-1.3413,1.21118,-0.42767,1.64173,-0.89086,1.21683,1.088,-0.45036,46.8634638316803
0.37458,0.27578,1.54237,-0.98442,0.83689,-0.25315,-0.2801,1.88757,0.90897,0.59154,-1.1426,1.09817,0.86263,-1.03863,-0.55178,-0.22442,-51.59479639515951
-1.12597,0.01965,0.0921,-0.73669,-0.10128,-0.33199,0.69461,0.39338,-0.28451,0.7048,-0.82805,-0.28965,-0.00209,0.58151,1.14773,-1.2632,-59.27674902813069
0.37632,-1.33891,-0.86922,1.0753,0.797,-0.4898,0.68727,1.53359,-0.3416,-0.19641,0.7023,1.24142,-0.75001,0.59273,1.34693,0.72458,154.724359390473
-0.45666,0.57871,-0.25306,-0.02829,-0.10954,0.02969,1.21778,0.28879,0.8215,0.44047,1.15134,1.33702,1.709,1.40191,0.13216,-1.12118,88.79068271047721
1.47039,0.01348,0.51111,0.1073,-0.33836,0.06355,0.17847,1.3474,0.9793,0.01924,0.21705,0.06181,-1.73253,-2.17574,0.66152,-0.61457,201.50026559875647
1.68052,0.89062,1.58525,0.71379,-1.74313,1.74119,-0.08775,-0.33348,-0.74361,0.89767,0.42466,-0.25125,-0.84353,-0.03016,0.53879,-1.04621,150.07200922231746
0.13939,0.7399,-0.3347,0.55193,-0.36628,0.24873,0.39036,-0.88469,0.43679,0.54885,-1.85111,0.05426,-0.00766,0.49711,0.47018,0.78859,-60.13286858263767
-0.36309,1.18493,1.24022,0.44542,0.02045,1.13362,0.25739,0.61556,-0.34492,1.0647,-1.02682,-1.36747,0.94801,-1.03707,-0.56584,0.1314,-145.92565588876366
-1.04356,-0.02098,0.53507,1.27147,-0.63334,-1.32799,-1.44284,-0.84492,-0.55547,0.34046,-0.03554,0.06452,-2.07107,-0.65609,-1.16211,0.88312,-177.7864040686272
-1.53395,0.90073,-1.51974,1.21946,0.90489,0.04398,0.81054,0.15642,0.84308,0.78013,1.22797,0.84172,-0.42278,-1.35645,0.76278,-0.17933,67.19572204887753
-1.01471,0.2572,1.79046,-0.38288,-0.53694,1.04853,-0.56869,0.42349,1.34731,-1.96854,-0.62119,0.85182,0.32472,0.8068,0.16372,0.17931,-41.793038626440456
0.92228,1.09177,1.2313,-1.75721,-0.40221,-1.08695,-2.19858,0.26113,0.73475,0.40078,1.1542,0.37606,1.91948,-0.79609,-1.27937,0.81546,77.31556550864461
-0.16643,1.80551,0.43069,0.89684,-1.12066,-0.48678,0.24593,-0.47282,0.48196,-0.34046,-0.64395,0.68294,0.37014,0.65461,-0.13291,0.47111,-42.661647437139436
0.05739,1.77384,0.60677,-0.12775,-0.52045,-0.5219,-0.7798,-2.35018,-0.18589,-1.39283,0.88201,0.72532,-0.82375,0.17459,-0.22646,0.57098,38.5677219393203
0.92703,-1.9939,0.00025,-0.42341,1.47414,-0.93538,0.35333,2.37688,0.51444,-0.10353,0.06614,0.76911,-2.1915,-0.3355,-0.61458,-2.47796,44.73460908454859
0.44278,2.24186,1.37671,0.78476,0.56209,-0.48222,-0.49118,-0.61366,-0.39451,-1.53502,-1.23532,1.7533,0.55634,-1.00473,1.82762,0.09067,63.92558221821121
0.55501,-0.35006,0.11827,-0.37964,0.79846,-0.02663,-0.59754,0.51344,0.61462,0.24157,-1.45204,-0.32606,-1.64792,-1.83712,0.068,-0.43112,-27.363921563915078
-0.55921,-0.5457,-0.74302,0.01621,-0.02318,-0.89012,0.51744,-0.35286,-0.93061,-0.65781,-0.87197,0.29883,2.21319,-0.26059,-0.30116,0.22605,-154.12379191023922
-0.1322,-0.16063,-1.26353,-0.39959,-1.47271,-1.91367,-0.04642,-0.95321,-1.16288,0.48436,0.061,2.23938,-0.09925,1.16611,-0.84787,-0.91629,-112.48707709802983
-0.04069,1.33016,-1.73317,-0.47535,0.37495,0.59572,-1.42886,0.38426,-0.56379,-0.93669,0.15365,1.2383,-1.37441,-0.61798,1.34103,-0.53061,81.08537608931722
-1.24653,-1.13923,-0.3966,-0.97083,0.21626,0.61919,-0.78904,-0.6853,0.81051,-1.34442,0.36375,-0.22327,2.22727,1.67477,-1.79562,0.22724,-154.67247581328044
-0.67328,-1.22883,0.53185,-0.98171,0.69145,2.31392,0.57167,0.67197,1.48616,-0.33541,1.48062,1.95251,-0.22582,-1.17716,-0.30575,0.4052,91.73342591463881
1.19159,0.85677,-0.33159,2.29122,2.00903,0.50662,-0.85931,0.76087,-0.42636,1.19278,1.43362,-2.29017,-1.43115,0.38637,-0.03843,0.85218,155.14263952166192
-0.31443,-0.37677,-0.53919,0.67802,0.54985,-0.3696,0.24201,-2.37422,-0.4703,0.97269,-0.83562,0.84943,0.60212,-0.31168,0.83434,0.67817,-35.20956499912483
0.28301,-0.41797,1.46264,0.36917,0.46871,0.31584,0.33573,-1.11025,-0.06473,0.04495,-0.3041,-1.15433,-0.30293,0.38497,-1.1625,1.59387,-86.16865557364035
-0.11012,0.31904,-0.63216,1.35756,-0.34992,-0.16882,0.40039,0.73382,0.1619,-1.56998,0.03639,0.37054,-0.16568,0.24761,0.80189,0.42528,59.79496058390782
-0.96685,2.0991,-0.30677,0.20619,-0.28312,0.49793,-0.36728,0.97332,0.54012,-0.74081,-0.34695,1.5328,-0.01064,-1.27667,-0.09107,0.82132,-71.8335258114848
-1.26647,0.52121,-0.1549,-1.30197,0.16315,-2.15813,-0.44596,1.63391,0.08983,-0.81152,0.83823,-0.20967,-1.10748,0.2577,-0.11,-0.55454,-33.70645423341265
-0.93195,-0.73608,-0.20405,1.24879,-0.18526,-1.30264,0.68349,-0.65985,0.24576,0.79557,0.13365,2.49813,0.45972,0.76911,-0.04883,0.93357,-46.82317460126398
-0.12527,-1.88553,-0.39548,-0.95748,0.15496,2.14441,-1.9929,-0.86231,-1.24955,0.78745,-0.13927,0.67581,-0.66844,0.22938,0.17717,0.80305,-55.396372904542886
0.21263,-0.26979,-0.41577,0.21721,2.46543,-0.12819,0.11869,0.41078,0.73978,-0.17686,-1.5395,1.05734,-2.00463,-0.17316,0.41294,0.09187,-26.354222220835275
-0.7585,-0.80957,0.53788,1.46749,0.21606,-0.5867,-0.63121,-1.00899,1.35613,1.08101,0.50836,0.19147,0.92868,1.61506,0.03676,-0.44766,41.28419749521444
-1.47767,-0.39852,0.47559,0.40645,-0.40525,0.06014,-1.61649,0.88773,-1.2394,1.39505,-0.29983,-0.45639,0.0611,-0.68385,1.38057,0.17559,-70.62137859290826
-0.9448,-0.90439,-0.11831,1.62053,0.79102,0.85356,1.27176,0.2708,0.41954,2.77164,0.98541,-0.68836,-1.24948,-0.26955,-0.25001,-0.02259,1.0677379406683658
-0.25379,0.0777,0.34924,0.04452,-1.07196,-0.58753,0.71922,0.42129,-0.03819,-0.12356,-0.75163,-0.48394,-0.22141,-1.42736,-1.24575,0.23818,-156.55686336411546
1.22609,0.43648,0.93143,1.85616,-2.31349,-1.0668,0.2371,-0.54703,0.17314,-0.4691,-2.36136,-0.47343,-0.05704,0.183,1.06537,-0.39372,11.357752306878854
0.88942,0.86262,0.97021,-1.47624,-1.04222,1.15021,0.75212,-0.53464,0.73654,-1.65412,-0.87887,0.8291,0.2801,0.36143,0.39081,-0.72575,60.909061952133506
-0.67324,0.21223,0.8669,-1.34286,-0.26104,-0.74461,1.07434,-0.96827,0.85884,-0.696,-0.6437,1.08071,0.56684,-0.52384,-1.87625,0.57519,-186.10439315860972
0.14849,0.30113,-1.02332,0.1961,0.51157,0.57942,-0.9249,-0.14896,1.94231,0.53382,0.3272,-1.10242,0.89286,-0.11909,1.49754,-0.87845,218.97486220058212
0.77344,0.46897,-0.71371,0.93607,-0.22955,-1.45178,-1.48982,-1.65638,-2.5423,0.57746,0.17563,-0.57723,-1.23253,0.69117,1.04289,1.33393,34.907810244138005
-0.15388,-0.97006,0.46061,-1.49843,-1.78394,0.62661,0.19279,-0.27932,-0.88998,-1.75205,-0.90714,-0.46765,1.62816,1.02984,0.35614,-0.77379,-80.31429562208358
-0.48123,-0.64388,-0.98085,-0.69229,-0.35032,-0.93698,-1.6333,-0.41641,-0.06725,1.17482,-1.27298,-0.70253,-2.27579,0.34168,0.99378,1.35522,-47.109774277190034
-1.61279,-0.03798,1.47056,-0.82743,-0.08089,-0.71182,-0.03676,0.884,-1.54306,-0.20129,0.97124,-0.04507,-0.50609,0.36527,0.11772,-0.76928,-98.81995097094139
-1.59955,0.77916,-0.61048,2.09986,1.59378,1.40875,-0.86407,-1.31811,0.72962,-1.04107,-0.08931,0.66435,-1.23306,0.20341,-0.79412,-0.58916,-139.89824395139172
-0.03157,0.62635,-1.60348,-0.05863,-0.15611,0.39729,0.25842,2.04632,-0.57057,-0.75168,0.26772,0.3864,-0.88671,0.55871,-0.47056,-1.50178,-40.81970842674604
0.39583,0.34037,0.03718,0.58886,1.48436,-0.14721,2.34219,0.46377,1.50418,0.75253,-2.28201,0.42317,-0.17857,0.06799,0.59814,1.4955,-18.22010181229004
-0.345,-1.46939,-0.17808,0.91601,1.50182,0.19701,0.67935,1.17108,0.17311,1.32736,1.04085,0.49428,0.937,0.30529,-0.19218,0.74078,39.36408803726016
-0.74712,-0.94365,-0.01476,0.79004,0.72632,1.63666,1.08525,0.2704,-1.71516,2.21131,-0.04207,-1.73622,1.57009,0.27181,-0.97445,-1.05934,-192.39630311078344
-0.33975,-1.49201,0.01996,0.68895,0.67168,1.72254,-0.74947,-2.6463,-0.75546,2.11449,0.80525,0.09173,0.44813,-0.01608,0.50849,0.39568,36.295459914507354
-0.9997,0.06052,1.93389,-0.26173,0.75856,1.59026,1.02567,0.94417,0.55734,-2.20583,0.99622,-0.6735,0.43618,0.9241,0.71537,-0.77666,72.85499491603493
-0.26615,1.49481,-0.68892,-0.32173,-1.6088,-1.94462,0.83184,-1.05552,0.6648,1.37435,0.99843,-1.48732,-0.00162,-0.43253,0.68799,0.793,124.92790047066583
-0.68054,-0.18437,-0.60865,1.78709,0.56901,-1.47116,-0.8637,1.05273,0.53189,0.6395,-1.0905,0.39825,-0.15201,-0.7339,-0.205,-0.63817,-109.91535699772432
2.36772,-1.56064,-0.38339,-1.38814,0.46849,0.53584,-1.81428,1.23469,-1.29307,-0.06639,-0.29091,-1.71006,0.91027,-0.13483,0.23654,1.62599,105.2744213542093
0.79294,0.92741,-0.10669,0.39852,0.03718,-0.53272,0.47626,-0.82111,-0.52097,-0.17199,-1.09751,1.2095,0.16698,0.27694,2.00863,1.11142,104.38945720081418
0.80202,-0.35255,-0.7132,0.99278,0.13888,-0.15812,0.56332,-2.18269,-0.42011,0.356,0.57663,-1.05437,-1.64848,0.02127,0.54717,0.16451,114.64597237049223
-0.26374,-0.03238,-1.48367,1.20125,0.48242,1.4282,-0.53621,-1.82741,0.87069,0.14245,0.39643,-0.98615,0.343,-0.65403,0.56548,0.39901,85.21659481907294
-2.31027,0.40074,-0.26358,-0.21132,1.99558,-0.2419,-0.54572,1.6956,1.10691,-2.22327,0.16545,0.38926,0.54587,-0.11686,-0.28223,0.41297,-118.95863846594813
-0.53796,0.00484,-0.51324,0.10562,-0.00645,0.25562,2.03002,1.01707,-0.02594,0.48536,0.28969,-0.34541,-0.53173,-0.44361,-0.41623,-0.81626,-47.224754025602586
-0.10127,0.58649,-1.37561,0.44825,1.30287,-0.23941,-0.45338,0.3086,-0.11912,-0.78612,1.85237,0.20317,0.72689,-0.39559,0.87474,-0.24817,173.65468214339054
-0.42016,-0.37174,-1.38684,-2.41354,0.30573,0.11498,-1.12196,-0.24245,1.08378,-0.21876,1.10071,-0.57294,-0.83558,-1.21503,-0.57983,0.72316,47.7360311859678
1.91225,0.64862,0.4394,-0.39785,0.40092,0.11452,-1.11823,-0.97078,-1.02904,-1.00307,-1.23123,-1.06753,-0.46746,0.69415,-0.04086,-0.47333,3.5079196104373165
0.04611,1.5318,-0.39515,-1.17627,-0.00171,0.55925,-1.53896,0.44884,-0.76103,-0.21109,-1.25639,-1.91763,-1.05011,-0.09214,0.50552,-2.04144,-73.82509703280463
-0.27953,-0.14634,-1.32982,0.26387,-0.71543,-0.92805,1.37238,-0.76562,0.45427,0.1837,-0.36798,1.29819,-1.22342,-1.49919,-0.6267,0.32799,-68.654550335417
-0.25183,1.47047,-2.20399,-2.1355,-1.15391,0.31485,-0.29188,-1.53316,-0.17285,-0.60252,2.47271,1.2017,-0.51854,-0.29447,0.16289,1.06561,150.85937560847165
-0.07111,0.42338,-0.18681,-0.05065,0.3516,1.04266,0.07804,0.20196,-0.23878,0.85758,-0.26098,-0.11769,-1.29867,-0.81917,1.45475,-1.99801,73.13191977289912
0.67148,1.76317,0.70024,0.20695,0.16981,0.15,-0.17301,0.51434,-0.80174,-0.31136,0.41854,-1.40203,-0.78612,-1.85075,0.63603,-0.49643,86.22247496080846
1.22463,0.11987,-0.19747,0.50467,-0.08157,0.37812,0.6468,-1.43564,-0.22176,-0.75362,-0.18282,-0.11354,-1.67353,0.61756,0.99461,-0.19224,133.3196326169101
-1.54881,0.38454,0.97156,2.5865,-1.31125,-0.32554,-0.22574,-0.64406,1.12612,0.25589,1.25531,-1.33467,-0.02217,-1.76494,1.03506,-2.42419,98.96841144069931
0.49974,-1.49921,1.777,0.63001,-1.10917,-0.08362,0.90329,-1.34136,-0.9099,0.63659,-0.60513,0.1093,-0.47488,2.50297,-0.30037,-0.11697,-64.11348237528247
0.35531,0.90125,-0.47047,-0.51575,1.81482,0.44639,-1.29307,0.44768,2.73823,1.49826,0.68983,1.49431,0.5675,-1.23533,-0.12255,0.57569,173.24871917548774
