v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,target
-3.80354,1.54506,0.31814,-1.77115,-0.49541,0.58875,-1.90385,2.05043,1.00612,0.33693,0.4078,-2.40213,-2.60201,-2.06906,-0.52677,4.84435,-1.96011,-0.40456,0
1.85601,5.33783,-0.00026,-1.10296,3.26913,-0.40707,0.60087,1.9155,-1.93344,0.24217,-4.42735,2.2215,9.95631,0.63734,-0.42323,-7.9174,-2.99004,5.72158,0
-0.57735,1.01636,0.14238,0.25424,0.53035,0.14149,0.44703,0.94045,-1.45774,0.52693,-0.39924,0.25823,4.3891,-0.65213,0.52295,-3.58975,-0.67447,4.60693,0
-0.10911,-0.51107,0.97926,-1.02874,0.47915,-1.54169,1.60994,1.79221,-0.01218,-1.21076,-1.39634,4.05714,-0.02521,0.72573,0.27068,-0.71186,-3.26873,-1.64465,1
2.81334,-2.82195,-2.15458,-1.9906,-0.79956,5.57196,0.06546,-6.49723,-0.08197,0.23197,3.46653,-2.32372,-2.49258,0.56276,-0.40072,-4.76852,-1.16349,-2.51453,1
2.83028,2.27334,0.69976,0.53998,-3.23177,0.61155,-3.31805,-1.49428,-3.03452,2.02079,7.04701,-2.06515,0.408,-5.47823,0.19473,1.43126,-0.67699,-0.22455,1
0.64091,-0.09162,-0.50308,-0.28854,0.67941,1.73225,0.3978,1.10291,-0.59021,-0.26806,1.86837,3.84242,3.37059,0.07164,1.09739,-6.11159,1.48408,1.66485,1
-1.3279,-0.7765,0.17394,1.50649,3.67452,2.3105,0.65256,1.55934,0.11053,-0.2002,0.94158,3.87794,1.46184,-1.44978,-0.52066,-3.73924,-0.4967,3.16464,1
-1.42004,-2.67899,-0.82909,3.54815,-1.16807,4.48087,-2.50063,-0.12341,-1.85585,1.55167,2.85702,1.14854,-7.25605,-7.15798,1.10556,0.42866,-0.6872,-2.0103,1
-1.80747,1.65364,4.01332,1.24453,-2.47625,-3.59932,0.80092,2.46556,2.28878,-1.43271,0.29506,0.04802,6.32392,-4.64214,0.31123,2.24852,3.5958,4.08569,0
1.48257,0.7548,2.7963,1.91619,-1.32612,3.89041,-0.63058,4.9814,-1.9186,1.08783,2.91929,1.35644,-5.14109,-6.27334,1.4305,1.99151,0.86557,-6.69423,1
0.864,2.10768,1.10302,1.29454,0.10452,-1.39202,2.3422,3.24143,0.69265,0.90587,-2.36851,-1.53754,-0.48258,-2.23596,0.28294,1.88315,-4.52861,-0.08672,1
-1.21756,-2.83441,2.94523,0.04247,0.219,0.94614,-0.2197,0.62395,-2.23241,-2.28064,-0.81292,-1.50854,-1.82327,-0.5855,0.20692,1.06499,0.47291,0.21355,0
3.03931,-0.57597,3.02348,0.3614,0.53594,2.33913,2.6135,-1.61977,-1.29135,-0.17227,2.6554,2.61008,2.36652,-0.65168,0.2768,-1.76189,1.62014,-3.53181,1
1.36153,-1.27355,2.04393,0.78011,-3.65733,4.93782,1.44931,-3.84288,-1.94502,2.31259,2.05258,-1.89473,0.00794,-5.76068,0.03458,-1.89269,0.19091,-2.96209,1
-1.62652,1.7154,-1.80376,-2.18745,0.82114,2.337,-4.97033,2.4081,2.47313,-1.71043,-1.30446,1.36873,-0.92082,-4.39504,-1.26564,-4.26407,-1.73957,2.07115,1
0.47819,0.37105,1.77949,-2.89873,-0.93151,-0.62556,4.20551,0.14935,-2.13412,-0.62824,0.79956,0.6937,2.86292,4.32892,0.47597,0.24061,-2.16673,-2.70357,1
0.66485,1.30942,-1.1118,-1.11979,-3.6157,-1.2413,-1.21488,-1.63961,4.06023,0.62014,2.09479,-0.3602,0.81937,-3.88153,0.9458,-0.06427,-0.6187,-0.08059,0
0.23506,3.6202,-0.62009,-2.99731,1.77618,1.12667,-2.2598,2.32117,-2.16204,-1.70855,0.29265,0.06945,2.46143,0.31191,-1.02225,-2.93577,-3.90677,1.92804,0
-2.26571,0.79646,-0.54807,1.76939,-1.91327,-0.29097,-0.43066,1.19321,4.05183,-1.1655,1.33532,0.21712,-1.75857,-5.74987,1.0326,2.87315,-0.22824,0.35304,0
-0.52125,-2.45766,1.43879,2.39049,0.07732,0.90716,-2.55748,2.19487,-1.40042,-0.04189,-0.26475,-2.15416,-6.54378,-3.7437,-0.92092,2.95318,-0.12311,-0.56247,0
0.84711,1.71824,-0.25162,1.18623,1.35217,1.28252,0.8391,-0.09236,-5.56829,1.47872,-4.09461,-0.65771,4.05311,1.86367,0.32545,-4.07225,-0.23733,2.33924,0
-1.11744,-0.66918,-1.76851,3.02582,1.8048,-1.39864,2.45693,-1.65148,-1.82219,-0.46262,2.07536,0.19027,-2.10308,4.69097,-0.7277,5.65762,0.73986,-1.02166,1
0.20924,-5.97175,6.59298,2.4872,3.45508,-0.88483,2.4184,2.75805,-2.74972,0.8056,2.23793,4.20094,-0.93137,-0.36338,-0.62611,0.64336,0.60158,1.09686,1
-1.85817,1.93371,-3.87953,2.00396,-1.35782,1.90445,-1.1878,-2.32709,1.15473,-0.09023,0.83007,-1.46434,-5.8475,-4.51552,-0.49112,4.71265,-4.46568,-2.86484,1
0.99032,-2.91911,-1.0111,-7.56515,0.79694,-0.20072,3.04095,-1.52655,-0.04961,-0.09121,1.60277,1.57867,1.3953,12.03333,0.72809,-4.25702,-1.01373,-2.75141,1
-2.45528,-0.68034,-0.0329,2.94402,-3.07614,0.30301,0.40606,-1.14309,-3.69528,0.84093,1.66939,-2.55094,-1.09048,-2.30149,-0.21805,3.71114,1.01586,0.89227,1
-1.95221,-2.6108,1.32151,1.62757,0.93842,5.6226,-1.49941,2.11171,-0.89803,0.48778,2.39685,3.54995,-4.87789,-6.65846,0.8023,-1.94079,-0.66071,-1.85654,1
0.87935,1.06108,-0.80432,-4.26488,-0.47649,0.47045,0.2484,-0.47599,-1.35815,0.84646,4.04564,-2.19545,0.57605,5.12305,1.99275,0.45943,-1.22673,-1.55015,1
-5.73981,-1.92741,-0.72032,-3.30839,-3.64135,4.12279,-1.90811,3.91591,-0.99734,0.22301,0.22637,0.3203,-5.15831,-3.11601,0.58639,-1.31607,-1.90557,-1.85927,1
-1.82958,-0.4533,2.74547,-3.40402,-0.10099,-1.26837,3.15511,-2.29276,-0.75088,1.23711,1.46637,-2.79747,-0.50926,4.12911,1.619,7.31811,-3.66923,-3.23499,1
-2.93864,3.42568,-2.29428,1.43972,2.31376,-0.06315,0.70282,0.1806,1.68001,1.7424,-0.53649,-1.60471,-3.428,-0.74756,0.14304,7.35629,-5.07569,-1.14342,1
-4.8337,2.72211,-0.22818,-2.2232,-3.41854,-0.97896,0.71153,4.46694,1.33726,-0.8565,4.62331,-1.88385,1.62364,-1.456,-1.49174,3.75407,-1.16629,2.29748,0
-6.36594,-0.11876,1.41346,-3.41117,-0.01499,-1.48366,0.3094,2.12008,-1.41601,0.52947,0.56039,1.7432,1.65069,1.51408,-0.03279,2.97159,-3.37636,2.30573,0
-0.797,1.82347,-1.89344,-1.23183,5.53709,-0.85067,0.4114,4.48377,-1.30986,1.70884,0.64999,-1.73917,0.83227,9.30842,-0.37896,0.90954,1.21638,3.17705,0
3.2075,-3.48509,0.2181,0.84597,-0.38565,3.29716,0.99444,-0.73675,-0.37533,1.86657,-1.32201,-1.47822,-2.18982,-0.72581,1.85666,-5.91562,0.8831,-0.67356,1
3.03244,0.21744,-0.37951,0.93356,-1.60981,2.30879,-4.90847,-2.39386,-0.47732,2.10785,5.10005,-2.03334,-2.74891,-4.88466,0.54257,0.17445,2.46045,-1.31645,1
0.35073,-1.89606,0.18083,1.9636,-0.3455,2.47718,-1.28626,1.72782,-2.14737,-0.6515,0.01791,-3.02715,-2.71186,-3.20607,1.00246,-2.63318,-0.33359,2.7308,0
-1.04557,0.32,0.28344,-0.20412,-2.28389,0.09337,-0.9781,2.20567,2.72086,-0.2897,2.24215,-1.61323,-4.611,-5.27928,0.72559,3.58299,-3.52916,-1.52832,0
1.16508,-0.19155,0.32277,-3.24246,-3.73646,-3.08962,-0.81865,-2.75827,1.26889,-0.2637,3.98825,-2.05594,1.62623,1.2164,-0.91981,1.75884,-0.11728,-0.00743,0
1.8943,-0.42398,0.72557,0.99851,-2.33671,0.65432,1.38497,0.28894,-1.30092,0.15951,0.52956,-1.65114,0.38116,-3.18416,1.75174,-2.54352,-2.39161,0.93434,1
0.20608,-1.85528,3.89769,2.79654,3.23485,1.86054,1.824,3.25216,-4.6744,0.51655,3.79834,4.1096,-2.2717,0.13686,0.71874,2.76572,1.27442,-3.31411,1
-1.74357,-1.68975,0.45581,-0.42428,-1.57092,0.80019,-0.81066,1.67832,0.48037,0.30066,0.83177,0.15945,1.78993,-3.66961,-0.7203,-4.83206,-0.55331,5.1947,0
2.80099,-2.00723,-0.83894,-0.03338,-3.13487,2.86408,-4.21065,-1.00507,1.2808,0.67428,3.47252,-3.75063,-5.27509,-4.59411,0.22646,-1.80738,2.2207,-1.45418,1
1.7528,-0.96513,2.76756,2.60093,0.49976,-0.92722,1.67891,-2.07903,-4.00516,0.27428,-1.81112,-0.82201,4.34174,0.10556,1.64129,-1.38384,1.55117,2.86119,0
-2.15191,-3.1958,1.00242,1.72309,4.99113,-3.63524,2.12193,-3.5208,-1.10005,-0.19811,0.80388,0.6714,-1.59198,6.06933,0.17164,7.38531,-1.84009,1.56597,1
-1.15306,1.34274,0.42823,-2.9571,-2.15128,1.30133,-1.31214,0.33025,-0.38403,1.02294,-1.94478,-0.66063,0.91294,-2.00489,-0.542,-1.61829,-1.70794,-0.91288,0
-0.33232,0.98655,1.52017,-0.23473,-0.23699,3.88039,-1.17413,2.97902,1.22819,0.52192,-0.41512,1.8859,-1.00765,-7.10933,-0.60109,-3.10568,-1.84948,-1.32126,1
-0.10726,-0.18734,0.30479,-1.52589,1.16107,-0.42342,-1.48729,1.51239,-0.18546,-0.12697,1.60272,-2.74958,-1.77579,1.21864,0.39683,1.45747,-1.87301,1.61632,0
-0.24775,0.20508,0.2582,1.38842,-1.86394,-1.94079,-5.03747,2.12609,-0.93184,-1.80817,3.57822,-3.20978,-14.27233,-4.37408,1.57495,14.21305,-4.68878,-8.19803,1
-1.59448,-2.51937,1.59725,0.34753,0.81993,2.73843,-1.68978,4.47638,-0.12314,-1.36257,0.75084,-2.88704,-7.54128,-3.4906,-0.47864,2.05333,-2.34988,-0.51547,0
-3.50835,-3.43626,3.679,-2.59847,-0.50634,1.83334,0.01934,0.26604,-1.51236,-0.46974,-2.06307,-0.36533,-0.79802,-0.07053,0.25105,0.24631,0.664,-0.7093,0
-2.61905,-2.85159,0.52722,-0.24635,-4.20316,0.68935,-0.25371,0.79317,-1.68998,1.31125,-0.39261,-0.18983,-2.72122,-2.87576,-0.68232,-0.4282,-0.61469,-0.53299,0
0.00054,-4.44974,0.78155,-3.10673,0.28937,2.42202,0.85284,-1.76305,1.47606,-0.15423,-1.266,0.3136,-1.7717,2.18845,0.18288,-4.12813,-0.0861,-1.42729,1
-2.39173,2.4089,1.86748,0.83849,-1.83755,-0.73007,-4.35165,-0.23798,3.19925,0.07741,-2.92079,-4.46256,-4.86461,-8.28679,0.53463,9.07482,-1.39715,-2.34373,0
0.05877,4.00737,1.5077,-0.51347,-1.46372,-1.2572,-5.9888,-2.72526,1.14715,0.422,-2.65554,-5.5302,-3.52793,-5.88143,-0.43935,9.24624,-1.22389,-3.50633,0
0.7134,2.68516,2.73841,-1.25299,-1.17665,-1.98052,-1.49577,0.37572,-1.18246,-0.07915,0.16848,-1.9237,5.20272,-0.97507,-1.24128,1.02373,2.0281,2.00881,1
0.54126,-2.35773,2.01023,-1.09923,-1.64527,3.06815,-1.51833,2.50301,-1.28157,0.78052,-1.60106,-2.74404,-5.87327,-4.24949,-0.30047,-1.32194,-3.22976,-2.38991,0
-2.26478,-0.97629,1.913,0.99197,-2.9968,2.02873,0.94113,-1.73057,-2.83742,-0.54539,0.73479,-0.12637,1.62373,-5.24482,-0.16744,-0.60652,-1.35062,1.1148,1
0.40739,2.1726,-1.87777,-0.22937,-0.19975,1.70205,-0.53049,2.03765,1.92337,0.52966,-0.37635,2.55063,1.39727,-1.3101,-0.81664,-3.94665,1.751,-0.6912,1
0.41848,-0.75999,-1.28373,-1.28704,-0.74536,2.56545,1.77472,-1.85742,0.15762,-0.90169,0.48803,-0.84228,-3.44579,-0.27453,-0.38373,-0.39306,-5.03219,-3.34583,1
-1.96609,-3.86707,-0.3475,-0.16077,-2.09579,0.34355,0.73099,-1.27459,-3.46724,-1.99675,-0.5573,-0.30008,-0.30143,1.48972,1.47057,-2.75416,-0.19449,2.2766,0
-1.29671,-2.89904,3.40811,-3.1167,-3.53122,-1.35581,-0.18848,-1.46046,0.37207,-0.08852,-1.40239,-0.61147,0.69444,-1.37559,-0.00597,0.13853,-0.27775,-0.5734,0
-2.43581,-1.7734,0.75291,-2.75123,-2.77013,0.01924,-2.71926,0.48562,3.754,-1.76568,1.19192,-1.25042,-0.96824,-4.5394,-0.85665,-1.10531,-0.95787,2.59603,0
3.98579,-0.93171,2.54306,0.82638,-0.69528,-0.01285,2.30305,-0.0584,-1.53274,0.79874,-0.5204,-2.22626,0.89914,-1.51337,-0.23606,-2.37042,-2.5347,0.31514,1
-1.31278,0.88429,4.50366,0.562,0.26364,-0.54019,-2.69579,0.50752,0.10261,-0.48538,-2.11555,0.7807,2.89389,-8.1941,0.21859,0.26486,-1.94849,3.40523,0
-1.11484,1.00949,3.6608,-0.43781,0.54948,-1.61993,-0.73896,2.74644,-1.5588,-0.01567,-0.5375,-1.15797,1.7744,-1.44132,-1.10609,2.79585,-0.52777,1.82789,0
2.17299,-0.03316,1.00115,-1.15264,-0.99039,1.8466,3.13049,-0.17978,0.38761,1.7265,-0.88134,-5.2299,0.81674,0.42242,-1.90115,-2.06837,-2.04918,0.1806,1
7.12468,-1.6394,0.56864,-3.96821,-0.55412,2.93241,3.15237,-1.26836,-0.15647,0.71117,0.57976,-2.63372,2.8171,2.79611,1.08403,-10.84481,-3.354,0.00326,1
1.60643,-0.07599,3.28745,-1.5472,-3.93637,1.27762,0.87944,1.53925,0.45457,0.85294,2.17134,-2.20203,3.30623,-5.86752,-1.14879,-4.24041,-1.48329,2.04734,0
-2.89508,-2.80448,-1.32172,-0.2816,-2.73191,1.6059,-3.18247,0.2712,-2.29272,1.11288,0.11026,-2.48869,-7.67623,-0.91516,0.46456,3.08025,0.17707,-2.49329,0
-1.03549,-0.18971,4.0331,-0.45529,-2.45426,-4.12781,-0.40823,1.42155,3.25282,-0.18611,0.64739,-4.36295,0.29874,-1.49577,1.17399,7.23676,3.37015,0.61408,0
0.10457,0.48069,2.87531,-0.06239,1.08036,-0.88727,1.74919,4.21145,0.34598,0.11267,0.07706,1.76518,0.29813,-0.70995,-0.10261,1.23515,-1.22347,-0.99638,1
-3.09167,-3.44821,-0.04813,4.42664,3.12665,-1.59977,-4.85157,1.65681,-2.05874,-0.60084,0.97202,-2.26918,-13.89071,-0.5247,-0.40264,12.99167,-0.51228,-2.83209,1
-0.31263,-0.2962,-0.36809,1.99769,-0.05645,1.74019,-2.38811,1.58849,-2.31235,0.1229,0.12978,-2.69122,-3.63959,-2.50333,1.67466,0.87139,0.36096,0.74542,0
-0.01666,-1.91623,1.33815,-5.09753,0.32932,-0.45942,3.95862,-0.28432,-1.2555,-0.69894,0.97947,0.33121,1.46597,8.00792,-0.27067,-0.7287,-2.0879,-2.35859,1
-3.90697,0.77926,-1.6169,2.78753,1.39176,-0.46999,-2.01742,5.14743,-3.63495,0.71797,1.46699,-0.87611,-8.05562,1.58665,-0.9099,9.13998,0.15214,-2.51251,1
-1.27549,-2.30274,-2.68263,2.93349,-0.20025,-0.45701,-1.19682,-0.32715,0.99259,-0.51696,3.81857,0.04061,-8.20718,-2.81231,-0.234,4.61809,-4.10306,-0.58993,1
1.77876,-0.93549,1.57959,1.74428,-0.84194,-1.16782,1.66699,2.24253,-1.22322,-0.25995,1.12192,-1.54212,1.23837,-2.2602,1.25355,-2.20625,-2.34035,3.87028,1
2.93743,3.03258,-1.023,-2.34821,-1.73997,-1.22439,-3.40258,-1.14841,3.53085,-1.14592,0.68529,-3.14219,-0.74782,-2.54885,-0.39503,0.99341,-1.89824,-1.15931,0
-2.69866,-1.44197,1.75956,-0.10708,2.12938,0.30799,-0.59305,2.27671,-0.84313,-1.20779,-0.17878,1.48029,-2.59646,-0.09854,0.07563,2.63197,-0.96847,-0.3155,1
0.64861,1.70053,1.15465,3.12917,1.7491,1.11106,-0.82792,1.31103,0.89503,-0.64297,-2.94206,2.96416,-2.65917,-7.62418,0.58315,0.92423,-4.51682,-2.02073,1
-4.69382,-1.63931,-0.0107,6.00068,2.81183,-1.80269,2.04145,1.88264,-6.60744,-0.09686,1.95859,-2.00449,-8.36786,4.69794,0.009,14.4513,0.05107,-2.55565,1
-1.13525,1.67204,-0.61416,1.9025,-1.44275,2.95679,0.6473,0.60828,-0.4665,-0.99166,0.77588,0.32361,-2.4718,-4.47308,0.85264,2.00366,-1.04113,-3.38461,1
-0.27641,3.03096,0.44911,1.69446,1.21371,2.59875,-1.90105,4.92207,-0.24329,0.2673,-1.52712,1.29402,-0.90042,-4.86162,-0.18002,-0.90644,0.67361,-0.8475,1
-3.3498,-3.19725,-0.15239,-3.25017,-5.15893,1.86458,-1.51398,-0.70585,-2.21952,0.4222,-1.5107,-1.64072,-4.44695,-0.59902,1.8842,-0.00907,-0.5895,-3.23696,0
0.21753,1.24508,-0.93401,3.60268,-0.71411,2.89514,-3.81348,3.7908,-0.56444,-0.097,1.20143,0.49181,-6.91957,-7.4347,0.26333,1.93092,0.25694,-3.19278,1
-1.74212,0.09954,1.96806,2.49332,-0.39039,4.13992,-4.45132,3.24062,-0.64451,-1.10746,-0.91186,-1.3432,-7.06185,-11.33442,0.97497,2.15958,-3.20942,-1.32183,1
4.58812,1.2521,0.85229,0.80431,-0.68278,-4.59508,-3.4717,0.00459,-1.43285,-1.41392,5.56951,-3.68855,-2.59259,-1.00872,0.78601,5.59533,-2.57988,0.61463,1
0.50467,1.80156,-1.13084,-4.14337,-3.64796,-3.79777,1.71203,0.61509,2.22624,-0.71651,4.57791,-0.54331,2.57993,4.16036,-1.76464,1.77664,-0.88418,-0.9899,0
6.40556,-0.69124,-0.44271,-2.14795,0.64987,0.48241,-0.82782,-1.02092,0.63896,3.00078,2.98854,-0.67155,-1.80237,0.56292,-1.23939,-4.4712,-4.28958,-1.41344,1
2.19571,1.30162,2.26557,2.26423,-1.31161,-1.88644,-3.84052,-0.65578,-2.44233,1.21377,4.96725,-0.24022,-1.74629,-5.53591,0.04862,5.44932,-0.32863,-1.15911,1
-1.38113,-1.4955,5.0592,2.59749,-0.4574,-1.65615,0.04275,2.61662,-1.82109,-0.04912,-3.10823,-0.26166,0.94395,-3.41467,-0.60356,2.56581,3.08286,1.40028,1
-1.52783,0.19477,1.6072,2.91769,-1.54334,4.63443,-0.0268,-3.27847,-1.70461,0.691,0.71307,-2.37724,-1.97465,-8.54345,-0.88721,2.53502,-2.18377,-1.31725,1
1.94647,-0.08735,-0.73861,-1.13167,4.81378,1.60098,-1.67782,-3.18433,1.46413,-0.89147,0.71993,0.15838,-4.80654,2.11503,-0.39643,3.00064,-3.06756,-4.10632,1
0.63501,0.2075,2.11343,0.33218,0.6348,-1.23489,-0.50263,-3.81388,-3.34277,-1.18399,-3.16738,-1.22322,3.2468,1.94379,-0.77784,1.64908,2.3173,0.09596,0
-1.3216,-1.54331,-1.87938,4.60822,-1.92288,-0.04654,-3.51701,1.05492,-4.65,-0.45575,4.44729,-1.59061,-11.5607,-1.92213,0.53217,9.89476,0.65387,-5.14158,1
-0.91637,-4.73024,1.15967,2.56696,1.33716,-5.61921,-1.94656,-1.28826,-3.47451,-1.49297,2.62269,-1.41592,-10.02186,5.6238,0.56926,13.67798,0.87861,-4.03747,1
-5.34144,-0.42187,1.35658,-2.75057,2.47238,-0.42747,-0.15902,3.02582,-3.43032,0.76055,1.1601,-0.2572,1.04117,4.50053,0.51535,2.74452,-1.45607,3.37765,0
-0.7519,1.44576,2.09849,-2.90066,-0.14592,-1.63974,1.68114,0.40249,-1.19905,-0.52752,-1.92622,2.31275,9.89105,1.34231,-0.21329,-5.8843,-0.53848,5.23945,0
3.73814,-1.74516,2.57782,0.21584,-3.01461,2.31621,2.98191,-0.38839,-1.36992,-0.17561,-1.03957,-0.55256,3.64515,-4.26714,0.57056,-8.41123,-1.56171,1.28529,1
4.53667,-0.1474,1.34672,-1.515,-1.69002,-5.15049,1.06171,2.46758,-1.29068,-0.02934,2.00744,-1.11663,2.33859,3.90918,0.89513,-1.22811,-0.9873,1.43242,1
0.73067,1.2761,-0.13376,0.52058,-0.37359,-2.78683,-0.20394,-2.76574,-1.75802,-0.08711,-1.10793,-0.34821,4.51634,1.42565,-0.37758,-0.02064,0.59002,2.74524,0
2.76283,0.52123,-1.73724,-3.32715,3.47818,1.94378,-0.48922,-0.02385,0.40734,-1.53728,1.85354,0.84596,0.04988,5.18175,0.15889,-4.07343,-1.18274,-1.04505,1
-2.74118,-3.50393,0.55799,-0.21652,-2.97614,0.92613,-5.30989,0.04448,1.91807,1.03882,0.51045,-2.11707,-9.2658,-5.92341,-0.91929,4.77094,0.34258,-2.7684,0
-1.39055,-0.65604,1.75181,-1.2672,-2.34789,-0.76617,2.02777,-0.32478,-1.69873,0.70448,-1.25879,1.69587,5.54258,-0.65822,-0.59473,-3.84946,-0.6289,2.76998,0
1.31149,4.82389,-3.1512,1.51335,2.09055,-0.83552,-1.53473,-1.04183,-3.45,1.04164,-2.07701,0.33333,6.13044,1.8049,-1.29303,-3.54497,0.03369,4.71887,0
2.69617,2.38486,2.19088,-0.00191,-1.70671,3.89225,1.41546,3.00832,-2.25863,0.45709,0.85854,2.67125,5.26427,-3.70984,1.69086,-7.01175,2.82346,-1.55962,1
0.29021,-1.82629,2.14678,2.74558,2.53052,-0.50642,2.62798,0.82679,-3.48637,-1.02886,0.81235,3.01494,3.39495,2.74872,-0.70755,-1.3983,3.31383,2.17889,1
-2.6895,-0.82957,3.34065,-0.10159,-0.85326,1.83736,1.58155,-2.09553,-1.43146,-0.07426,-0.55832,-2.75163,-0.2243,-2.39797,0.22173,4.3295,-0.94559,-1.28745,1
-0.12379,3.22728,-0.58201,0.16737,-2.50541,-4.42346,-0.16991,-1.54069,2.65105,0.03529,1.41993,-0.98531,1.81531,0.43073,-0.53734,6.66097,2.16038,-1.51971,0
-1.53721,0.4158,-0.44636,2.47506,0.73133,2.57276,-0.34885,2.60551,0.42465,-0.10786,-0.10097,0.98095,-4.02553,-3.87012,-0.63786,1.59691,-0.30378,-1.9014,1
-1.32609,1.93338,-2.35695,0.218,-1.48354,2.21395,-0.26221,2.54312,2.36418,-1.60978,-0.66769,0.82391,1.26358,-5.62113,-1.88715,-5.51793,-3.08379,3.31682,1
-2.1337,-2.0038,2.42341,-1.98697,0.23252,4.82941,-1.99459,-1.04083,-1.29264,0.27306,-1.61337,1.67777,2.94814,-4.69929,-1.43068,-7.12052,0.32612,2.84479,1
-3.96202,-2.99922,1.58837,-4.88365,-5.10599,4.15826,-0.85955,4.34785,3.77392,-0.60349,2.41582,-0.79512,-3.75144,-7.62302,0.41656,-4.13657,-4.20375,0.05449,0
-1.47061,0.74687,3.32228,5.11459,-2.36457,-1.38946,-2.28706,0.42251,5.12344,-1.03301,-1.76308,-1.90053,-1.72972,-12.54865,-0.8808,6.00937,2.00622,1.22064,0
-2.5488,-2.11382,1.54799,-0.20961,3.45614,-0.3303,-2.62847,0.74075,-2.12932,-3.05377,1.9557,0.01733,-5.8599,1.32786,-0.56736,6.61818,-2.05253,-1.04771,1
-1.48729,-1.15133,-0.40931,-1.89254,1.45204,1.46237,1.4353,-1.46891,-2.11138,0.93881,1.23818,0.46184,-0.54557,5.34435,-2.03625,1.08996,0.23543,-2.02619,1
-2.07053,-0.03158,-0.99583,-2.95181,-0.11758,0.01694,-1.21611,0.60896,1.26391,-0.86895,1.82782,0.24872,-3.99859,-0.43153,-0.54197,2.5341,-5.77207,-1.53215,0
2.47336,0.73494,1.26229,-1.4235,-0.31892,0.03204,2.33289,-1.33645,-3.39241,1.27342,2.58457,-3.06241,3.62803,3.13718,0.07601,-0.93976,-1.54945,1.06,1
-0.83346,-2.80522,-2.31431,2.39628,-1.60065,2.98356,-3.27872,2.52746,-3.39459,0.16241,0.06174,-3.92729,-10.23061,-2.67675,0.09508,1.11668,-1.39495,-1.26637,0
-1.51541,0.5876,-2.99411,-2.71936,1.07113,0.43525,2.30018,4.13979,-1.79383,-1.04607,5.45341,-0.84239,-0.38553,8.01489,-0.84062,-0.25371,-1.15683,1.1155,0
-0.51849,2.63588,0.54579,-0.17204,-1.31648,-1.24188,0.61355,1.2892,0.31427,0.75562,2.03971,0.06322,7.28199,-1.35713,0.90001,-2.50215,1.82459,5.11438,0
-4.43134,1.39054,-4.46909,-4.79722,2.17746,-0.55401,1.88164,2.46086,-1.11783,0.13363,4.10303,1.37972,0.8149,11.22822,-0.76377,1.21523,-1.61046,0.7932,0
-2.03355,-1.73426,1.35929,-2.79215,-1.96795,2.3439,-2.5297,2.25742,0.37658,-0.47314,-1.16599,-1.54755,-3.64007,-3.51382,0.64281,-1.19449,-1.58682,-0.85164,0
-2.44177,0.3953,-0.88652,0.94801,0.73887,2.58182,-1.66803,3.94083,-0.36702,0.46258,-0.43999,0.23447,-3.49638,-2.19218,-0.38496,0.23052,0.52239,-0.30149,1
-0.55589,-0.69993,0.06043,-1.25532,-0.66017,1.16433,0.99629,-2.7296,-2.08431,0.57402,1.98713,-1.80058,-0.57431,2.73584,0.1726,2.25743,0.09318,-2.05692,0
-1.02647,1.22144,-0.30356,1.67849,0.92805,5.66717,2.27558,2.33957,-0.27556,0.1643,1.61585,2.82958,0.36415,-4.18698,0.7952,-3.65012,-0.6553,-1.16177,1
-2.40081,-2.00295,0.57263,-0.37893,-3.13214,-2.54814,0.73043,-2.32216,-0.54709,-0.61435,0.72113,1.22848,6.02402,-0.19682,-0.27797,-2.90312,2.07225,5.68626,0
-1.25214,1.72773,1.86155,-2.86814,-2.45572,-1.90904,-1.10748,-0.55848,-0.40906,-0.79745,1.29946,-0.00338,2.4771,-2.27638,-1.64717,2.18719,-3.0548,0.16503,0
0.56618,0.75539,1.3315,-0.74189,0.20669,7.30325,-2.52454,1.39421,1.94724,-0.57154,0.9066,2.75,-2.02072,-9.83897,0.1219,-5.55231,-1.93967,-2.88501,0
-0.72487,3.22086,1.37867,-0.65655,0.38759,-1.84568,1.04977,2.0217,1.09381,-1.35715,0.63201,-1.05886,5.84615,-0.71899,0.08543,0.25056,-0.62265,4.3038,0
0.80956,1.51102,2.68959,-0.01691,-0.12441,-1.03487,0.72926,1.90675,-0.01299,-0.23407,-2.02153,-0.91648,1.11767,-3.24586,-1.29467,0.79554,-3.58313,0.38308,1
-1.88766,-2.16869,2.24757,-1.1367,-1.40295,-0.45361,-1.02562,-1.68216,-1.35212,-1.32267,-1.86302,-0.5659,-1.20661,-0.22911,-0.17744,2.50193,0.92556,-1.51083,0
0.74597,-1.20858,1.58993,2.33454,-1.48718,0.06855,-2.74382,3.1034,-0.32731,1.4094,-0.20027,1.10679,-3.88715,-6.34203,-0.40465,-0.0601,0.18717,-0.73339,1
2.19666,1.99617,-0.75597,0.6287,-3.99261,-2.43896,0.32457,0.89814,-3.34017,-0.1591,4.31538,-0.89759,2.03868,-1.1156,-0.92319,-0.11747,-2.11359,1.23274,1
-0.44837,-0.25829,-2.22463,0.59566,-1.88725,1.95604,0.64681,-3.11916,-2.2277,-1.69541,3.30361,-2.70847,-2.73694,1.68558,-0.29075,3.04156,0.70226,-2.72756,1
